Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
10891	Blood-Cancer	GSE19429	GSM483459	T	None	12.249706
10892	Blood-Cancer	GSE19429	GSM483460	T	None	12.447083
10893	Blood-Cancer	GSE19429	GSM483461	T	None	12.239598
10894	Blood-Cancer	GSE19429	GSM483462	T	None	12.3548
10895	Blood-Cancer	GSE19429	GSM483463	T	None	11.891404
10896	Blood-Cancer	GSE19429	GSM483464	T	None	12.40088
10897	Blood-Cancer	GSE19429	GSM483465	T	None	12.043711
10898	Blood-Cancer	GSE19429	GSM483466	T	None	11.928888
10899	Blood-Cancer	GSE19429	GSM483467	T	None	12.016111
10900	Blood-Cancer	GSE19429	GSM483468	T	None	12.157978
10901	Blood-Cancer	GSE19429	GSM483469	T	None	12.103288
10902	Blood-Cancer	GSE19429	GSM483470	T	None	12.0241
10903	Blood-Cancer	GSE19429	GSM483471	T	None	12.209148
10904	Blood-Cancer	GSE19429	GSM483472	T	None	11.934059
10905	Blood-Cancer	GSE19429	GSM483473	T	None	12.152602
10906	Blood-Cancer	GSE19429	GSM483474	T	None	11.931107
10907	Blood-Cancer	GSE19429	GSM483475	T	None	11.3548
10908	Blood-Cancer	GSE19429	GSM483476	T	None	11.650154
10909	Blood-Cancer	GSE19429	GSM483477	T	None	11.609179
10910	Blood-Cancer	GSE19429	GSM483478	T	None	12.804736
10911	Blood-Cancer	GSE19429	GSM483479	T	None	11.891784
10912	Blood-Cancer	GSE19429	GSM483480	T	None	12.064406
10913	Blood-Cancer	GSE19475	GSM485251	T	None	11.684749
10914	Blood-Cancer	GSE19475	GSM485252	T	None	12.549303
10915	Blood-Cancer	GSE19475	GSM485253	T	None	12.383704
10916	Blood-Cancer	GSE19475	GSM485254	T	None	12.528454
10917	Blood-Cancer	GSE19475	GSM485255	T	None	12.601307
10918	Blood-Cancer	GSE19475	GSM485256	T	None	11.8008995
10919	Blood-Cancer	GSE19475	GSM485257	T	None	12.126704
10920	Blood-Cancer	GSE19475	GSM485258	T	None	12.054265
10921	Blood-Cancer	GSE19475	GSM485259	T	None	12.003869
10922	Blood-Cancer	GSE19475	GSM485260	T	None	12.2682495
10923	Blood-Cancer	GSE19475	GSM485261	T	None	11.871135
10924	Blood-Cancer	GSE19475	GSM485262	T	None	11.650603
10925	Blood-Cancer	GSE19475	GSM485263	T	None	12.67904
10926	Blood-Cancer	GSE19475	GSM485264	T	None	11.609179
10927	Blood-Cancer	GSE19475	GSM485265	T	None	11.877667
10928	Blood-Cancer	GSE19475	GSM485266	T	None	11.887982
10929	Blood-Cancer	GSE19475	GSM485267	T	None	12.270003
10930	Blood-Cancer	GSE19475	GSM485268	T	None	12.108198
10931	Blood-Cancer	GSE19475	GSM485269	T	None	12.461224
10932	Blood-Cancer	GSE19475	GSM485270	T	None	11.912141
10933	Blood-Cancer	GSE19475	GSM485271	T	None	12.616319
10934	Blood-Cancer	GSE19475	GSM485272	T	None	11.884552
10935	Blood-Cancer	GSE19475	GSM485273	T	None	12.201205
10936	Blood-Cancer	GSE19475	GSM485274	T	None	12.377753
10937	Blood-Cancer	GSE19475	GSM485275	T	None	12.273504
10938	Blood-Cancer	GSE19475	GSM485276	T	None	11.652845
10939	Blood-Cancer	GSE19475	GSM485278	T	None	12.0741415
10940	Blood-Cancer	GSE19475	GSM485279	T	None	11.235416
10941	Blood-Cancer	GSE19475	GSM485280	T	None	12.273504
10942	Blood-Cancer	GSE19475	GSM485281	T	None	12.609179
10943	Blood-Cancer	GSE19475	GSM485282	T	None	12.108524
10944	Blood-Cancer	GSE19475	GSM485283	T	None	12.017853
10945	Blood-Cancer	GSE19475	GSM485284	T	None	12.077817
10946	Blood-Cancer	GSE19475	GSM485285	T	None	11.416798
10947	Blood-Cancer	GSE19475	GSM485286	T	None	12.288866
10948	Blood-Cancer	GSE19475	GSM485287	T	None	12.768598
10949	Blood-Cancer	GSE19475	GSM485288	T	None	11.997179
10950	Blood-Cancer	GSE19475	GSM485289	T	None	12.173053
10951	Blood-Cancer	GSE19475	GSM485290	T	None	12.339015
10952	Blood-Cancer	GSE19475	GSM485291	T	None	12.099019
10953	Blood-Cancer	GSE19475	GSM485292	T	None	12.3706875
10954	Blood-Cancer	GSE19475	GSM485293	T	None	12.285691
10955	Blood-Cancer	GSE19475	GSM485294	T	None	11.878051
10956	Blood-Cancer	GSE19475	GSM485295	T	None	11.658212
10957	Blood-Cancer	GSE19475	GSM485296	T	None	12.778488
10958	Blood-Cancer	GSE19475	GSM485297	T	None	11.984775
10959	Blood-Cancer	GSE19475	GSM485298	T	None	12.285113
10960	Blood-Cancer	GSE19475	GSM485299	T	None	12.6821165
10961	Blood-Cancer	GSE19475	GSM485300	T	None	12.288578
10962	Blood-Cancer	GSE19475	GSM485301	T	None	12.777872
10963	Blood-Cancer	GSE19475	GSM485302	T	None	11.938845
10964	Blood-Cancer	GSE19475	GSM485303	T	None	11.992584
10965	Blood-Cancer	GSE19475	GSM485304	T	None	12.179287
10966	Blood-Cancer	GSE19475	GSM485305	T	None	12.393391
10967	Blood-Cancer	GSE19475	GSM485306	T	None	11.903129
10968	Blood-Cancer	GSE19475	GSM485307	T	None	12.344851
10969	Blood-Cancer	GSE19475	GSM485308	T	None	12.199979
10970	Blood-Cancer	GSE19475	GSM485309	T	None	11.066762
10971	Blood-Cancer	GSE19475	GSM485310	T	None	12.045759
10972	Blood-Cancer	GSE19475	GSM485311	T	None	12.14083
10973	Blood-Cancer	GSE19475	GSM485312	T	None	12.038576
10974	Blood-Cancer	GSE19475	GSM485313	T	None	12.516932
10975	Blood-Cancer	GSE19475	GSM485314	T	None	11.98513
10976	Blood-Cancer	GSE19475	GSM485315	T	None	12.083812
10977	Blood-Cancer	GSE19475	GSM485316	T	None	11.897845
10978	Blood-Cancer	GSE19475	GSM485317	T	None	12.516192
10979	Blood-Cancer	GSE19475	GSM485318	T	None	11.918118
10980	Blood-Cancer	GSE19475	GSM485319	T	None	12.720458
10981	Blood-Cancer	GSE19475	GSM485320	T	None	12.522581
10982	Blood-Cancer	GSE19475	GSM485321	T	None	11.667998
10983	Blood-Cancer	GSE19475	GSM485322	T	None	12.869401
10984	Blood-Cancer	GSE19554	GSM487455	T	None	11.567005
10985	Blood-Cancer	GSE19554	GSM487457	T	None	11.623881
10986	Blood-Cancer	GSE19554	GSM487459	T	None	11.340962
10987	Blood-Cancer	GSE19554	GSM487463	T	None	12.030667
10988	Blood-Cancer	GSE19554	GSM487466	T	None	11.869979
10989	Blood-Cancer	GSE19554	GSM487470	T	None	11.736825
10990	Blood-Cancer	GSE19554	GSM487474	T	None	11.98833
10991	Blood-Cancer	GSE19554	GSM487476	T	None	11.909893
10992	Blood-Cancer	GSE19554	GSM487480	T	None	11.812578
10993	Blood-Cancer	GSE19554	GSM487484	T	None	11.91849
10994	Blood-Cancer	GSE19554	GSM487488	T	None	11.732592
10995	Blood-Cancer	GSE19554	GSM487492	T	None	11.522581
10996	Blood-Cancer	GSE19554	GSM487494	T	None	11.845882
10997	Blood-Cancer	GSE19554	GSM487498	T	None	12.208844
10998	Blood-Cancer	GSE19554	GSM487502	T	None	11.50928
10999	Blood-Cancer	GSE19554	GSM487505	T	None	12.0168085
11000	Blood-Cancer	GSE19554	GSM487508	T	None	12.0911045
11001	Blood-Cancer	GSE19554	GSM487510	T	None	11.451211
11002	Blood-Cancer	GSE19554	GSM487512	T	None	11.611947
11003	Blood-Cancer	GSE19577	GSM487932	T	None	12.069449
11004	Blood-Cancer	GSE19577	GSM487933	T	None	12.3356695
11005	Blood-Cancer	GSE19577	GSM487934	T	None	11.970466
11006	Blood-Cancer	GSE19577	GSM487935	T	None	12.057315
11007	Blood-Cancer	GSE19577	GSM487936	T	None	11.342074
11008	Blood-Cancer	GSE19577	GSM487937	T	None	10.903129
11009	Blood-Cancer	GSE19577	GSM487938	T	None	11.907641
11010	Blood-Cancer	GSE19577	GSM487939	T	None	12.392049
11011	Blood-Cancer	GSE19577	GSM487940	T	None	12.442684
11012	Blood-Cancer	GSE19577	GSM487941	T	None	11.590587
11013	Blood-Cancer	GSE19577	GSM487942	T	None	11.686938
11014	Blood-Cancer	GSE19577	GSM487943	T	None	12.056976
11015	Blood-Cancer	GSE19577	GSM487944	T	None	11.482304
11016	Blood-Cancer	GSE19577	GSM487945	T	None	12.569618
11017	Blood-Cancer	GSE19577	GSM487946	T	None	11.128639
11018	Blood-Cancer	GSE19577	GSM487947	T	None	11.4893465
11019	Blood-Cancer	GSE19577	GSM487948	T	None	12.74252
11020	Blood-Cancer	GSE19577	GSM487949	T	None	11.984062
11021	Blood-Cancer	GSE19577	GSM487950	T	None	10.824959
11022	Blood-Cancer	GSE19577	GSM487951	T	None	11.961088
11023	Blood-Cancer	GSE19577	GSM487952	T	None	11.5260105
11024	Blood-Cancer	GSE19577	GSM487953	T	None	11.757807
11025	Blood-Cancer	GSE19577	GSM487954	T	None	11.518162
11026	Blood-Cancer	GSE19577	GSM487955	T	None	10.674192
11027	Blood-Cancer	GSE19577	GSM487956	T	None	11.766943
11028	Blood-Cancer	GSE19577	GSM487957	T	None	11.913637
11029	Blood-Cancer	GSE19577	GSM487958	T	None	11.377211
11030	Blood-Cancer	GSE19577	GSM487959	T	None	11.287135
11031	Blood-Cancer	GSE19577	GSM487960	T	None	11.273795
11032	Blood-Cancer	GSE19577	GSM487961	T	None	11.82893
11033	Blood-Cancer	GSE19577	GSM487962	T	None	11.989749
11034	Blood-Cancer	GSE19577	GSM487963	T	None	12.416798
11035	Blood-Cancer	GSE19577	GSM487964	T	None	11.993292
11036	Blood-Cancer	GSE19577	GSM487965	T	None	12.53406
11037	Blood-Cancer	GSE19577	GSM487966	T	None	11.699573
11038	Blood-Cancer	GSE19577	GSM487967	T	None	12.12735
11039	Blood-Cancer	GSE19577	GSM487968	T	None	12.200592
11040	Blood-Cancer	GSE19577	GSM487969	T	None	11.857593
11041	Blood-Cancer	GSE19577	GSM487970	T	None	12.5164385
11042	Blood-Cancer	GSE19577	GSM487971	T	None	12.372048
11043	Blood-Cancer	GSE19577	GSM487972	T	None	12.357277
11044	Blood-Cancer	GSE19577	GSM487973	T	None	11.830515
11045	Blood-Cancer	GSE19681	GSM491368	T	None	11.045077
11046	Blood-Cancer	GSE19681	GSM491369	T	None	10.977995
11047	Blood-Cancer	GSE19681	GSM491370	T	None	11.921841
11048	Blood-Cancer	GSE19681	GSM491371	T	None	11.981211
11049	Blood-Cancer	GSE19681	GSM491372	T	None	11.919981
11050	Blood-Cancer	GSE19681	GSM491373	T	None	10.975848
11051	Blood-Cancer	GSE19681	GSM491374	T	None	12.06508
11052	Blood-Cancer	GSE19681	GSM491375	T	None	12.108524
11053	Blood-Cancer	GSE19681	GSM491376	T	None	11.076816
11054	Blood-Cancer	GSE19681	GSM491377	T	None	10.931477
11055	Blood-Cancer	GSE19784	GSM493958	T	None	10.320801
11056	Blood-Cancer	GSE19784	GSM493959	T	None	11.088125
11057	Blood-Cancer	GSE19784	GSM493960	T	None	11.002111
11058	Blood-Cancer	GSE19784	GSM493961	T	None	11.064743
11059	Blood-Cancer	GSE19784	GSM493962	T	None	11.7052
11060	Blood-Cancer	GSE19784	GSM493963	T	None	10.356452
11061	Blood-Cancer	GSE19784	GSM493964	T	None	11.298062
11062	Blood-Cancer	GSE19784	GSM493965	T	None	10.776433
11063	Blood-Cancer	GSE19784	GSM493966	T	None	11.753217
11064	Blood-Cancer	GSE19784	GSM493967	T	None	10.825754
11065	Blood-Cancer	GSE19784	GSM493968	T	None	11.3117485
11066	Blood-Cancer	GSE19784	GSM493969	T	None	11.336507
11067	Blood-Cancer	GSE19784	GSM493970	T	None	10.60177
11068	Blood-Cancer	GSE19784	GSM493971	T	None	11.03686
11069	Blood-Cancer	GSE19784	GSM493972	T	None	11.118292
11070	Blood-Cancer	GSE19784	GSM493973	T	None	11.282509
11071	Blood-Cancer	GSE19784	GSM493974	T	None	11.817384
11072	Blood-Cancer	GSE19784	GSM493975	T	None	11.621136
11073	Blood-Cancer	GSE19784	GSM493976	T	None	11.749451
11074	Blood-Cancer	GSE19784	GSM493977	T	None	12.306916
11075	Blood-Cancer	GSE19784	GSM493978	T	None	12.109504
11076	Blood-Cancer	GSE19784	GSM493979	T	None	11.782998
11077	Blood-Cancer	GSE19784	GSM493980	T	None	11.67992
11078	Blood-Cancer	GSE19784	GSM493981	T	None	11.642052
11079	Blood-Cancer	GSE19784	GSM493982	T	None	11.264442
11080	Blood-Cancer	GSE19784	GSM493983	T	None	11.083479
11081	Blood-Cancer	GSE19784	GSM493984	T	None	11.322492
11082	Blood-Cancer	GSE19784	GSM493985	T	None	10.914385
11083	Blood-Cancer	GSE19784	GSM493986	T	None	11.790348
11084	Blood-Cancer	GSE19784	GSM493987	T	None	10.865733
11085	Blood-Cancer	GSE19784	GSM493988	T	None	10.751544
11086	Blood-Cancer	GSE19784	GSM493989	T	None	12.230621
11087	Blood-Cancer	GSE19784	GSM493990	T	None	11.866119
11088	Blood-Cancer	GSE19784	GSM493991	T	None	11.108524
11089	Blood-Cancer	GSE19784	GSM493992	T	None	11.444497
11090	Blood-Cancer	GSE19784	GSM493993	T	None	11.683434
11091	Blood-Cancer	GSE19784	GSM493994	T	None	12.511011
11092	Blood-Cancer	GSE19784	GSM493995	T	None	11.499348
11093	Blood-Cancer	GSE19784	GSM493996	T	None	11.731319
11094	Blood-Cancer	GSE19784	GSM493997	T	None	11.275542
11095	Blood-Cancer	GSE19784	GSM493998	T	None	11.290019
11096	Blood-Cancer	GSE19784	GSM493999	T	None	11.026524
11097	Blood-Cancer	GSE19784	GSM494000	T	None	11.1848755
11098	Blood-Cancer	GSE19784	GSM494001	T	None	11.770664
11099	Blood-Cancer	GSE19784	GSM494002	T	None	11.698271
11100	Blood-Cancer	GSE19784	GSM494003	T	None	11.273212
11101	Blood-Cancer	GSE19784	GSM494004	T	None	10.587777
11102	Blood-Cancer	GSE19784	GSM494005	T	None	10.659996
11103	Blood-Cancer	GSE19784	GSM494006	T	None	11.541097
11104	Blood-Cancer	GSE19784	GSM494007	T	None	10.642954
11105	Blood-Cancer	GSE19784	GSM494008	T	None	10.908393
11106	Blood-Cancer	GSE19784	GSM494009	T	None	11.549785
11107	Blood-Cancer	GSE19784	GSM494010	T	None	11.542065
11108	Blood-Cancer	GSE19784	GSM494011	T	None	11.477758
11109	Blood-Cancer	GSE19784	GSM494012	T	None	10.715104
11110	Blood-Cancer	GSE19784	GSM494013	T	None	10.982281
11111	Blood-Cancer	GSE19784	GSM494014	T	None	11.78095
11112	Blood-Cancer	GSE19784	GSM494015	T	None	11.1478405
11113	Blood-Cancer	GSE19784	GSM494016	T	None	11.338737
11114	Blood-Cancer	GSE19784	GSM494017	T	None	10.987264
11115	Blood-Cancer	GSE19784	GSM494018	T	None	11.22942
11116	Blood-Cancer	GSE19784	GSM494019	T	None	10.855647
11117	Blood-Cancer	GSE19784	GSM494020	T	None	10.861087
11118	Blood-Cancer	GSE19784	GSM494021	T	None	10.948367
11119	Blood-Cancer	GSE19784	GSM494022	T	None	11.213712
11120	Blood-Cancer	GSE19784	GSM494023	T	None	10.945444
11121	Blood-Cancer	GSE19784	GSM494024	T	None	11.5260105
11122	Blood-Cancer	GSE19784	GSM494025	T	None	11.859923
11123	Blood-Cancer	GSE19784	GSM494026	T	None	11.746514
11124	Blood-Cancer	GSE19784	GSM494027	T	None	11.556506
11125	Blood-Cancer	GSE19784	GSM494028	T	None	12.166163
11126	Blood-Cancer	GSE19784	GSM494029	T	None	10.763212
11127	Blood-Cancer	GSE19784	GSM494030	T	None	10.745674
11128	Blood-Cancer	GSE19784	GSM494031	T	None	11.112439
11129	Blood-Cancer	GSE19784	GSM494032	T	None	10.682995
11130	Blood-Cancer	GSE19784	GSM494033	T	None	11.038233
11131	Blood-Cancer	GSE19784	GSM494034	T	None	11.243174
11132	Blood-Cancer	GSE19784	GSM494035	T	None	11.360298
11133	Blood-Cancer	GSE19784	GSM494036	T	None	11.003518
11134	Blood-Cancer	GSE19784	GSM494037	T	None	10.033423
11135	Blood-Cancer	GSE19784	GSM494038	T	None	10.77561
11136	Blood-Cancer	GSE19784	GSM494039	T	None	11.412041
11137	Blood-Cancer	GSE19784	GSM494040	T	None	11.667555
11138	Blood-Cancer	GSE19784	GSM494041	T	None	10.588715
11139	Blood-Cancer	GSE19784	GSM494042	T	None	11.501837
11140	Blood-Cancer	GSE19784	GSM494043	T	None	11.491352
11141	Blood-Cancer	GSE19784	GSM494044	T	None	11.375039
11142	Blood-Cancer	GSE19784	GSM494045	T	None	11.010529
11143	Blood-Cancer	GSE19784	GSM494046	T	None	11.5622425
11144	Blood-Cancer	GSE19784	GSM494047	T	None	10.628446
11145	Blood-Cancer	GSE19784	GSM494048	T	None	11.488844
11146	Blood-Cancer	GSE19784	GSM494049	T	None	11.778898
11147	Blood-Cancer	GSE19784	GSM494050	T	None	11.485829
11148	Blood-Cancer	GSE19784	GSM494051	T	None	10.908393
11149	Blood-Cancer	GSE19784	GSM494052	T	None	11.540612
11150	Blood-Cancer	GSE19784	GSM494053	T	None	11.189824
11151	Blood-Cancer	GSE19784	GSM494054	T	None	10.079485
11152	Blood-Cancer	GSE19784	GSM494055	T	None	11.468624
11153	Blood-Cancer	GSE19784	GSM494056	T	None	11.097374
11154	Blood-Cancer	GSE19784	GSM494057	T	None	11.143383
11155	Blood-Cancer	GSE19784	GSM494058	T	None	11.337065
11156	Blood-Cancer	GSE19784	GSM494059	T	None	11.94398
11157	Blood-Cancer	GSE19784	GSM494060	T	None	10.731319
11158	Blood-Cancer	GSE19784	GSM494061	T	None	10.703903
11159	Blood-Cancer	GSE19784	GSM494062	T	None	11.530406
11160	Blood-Cancer	GSE19784	GSM494063	T	None	9.828136
11161	Blood-Cancer	GSE19784	GSM494064	T	None	11.837234
11162	Blood-Cancer	GSE19784	GSM494065	T	None	11.726644
11163	Blood-Cancer	GSE19784	GSM494066	T	None	11.591055
11164	Blood-Cancer	GSE19784	GSM494067	T	None	11.548821
11165	Blood-Cancer	GSE19784	GSM494068	T	None	10.365229
11166	Blood-Cancer	GSE19784	GSM494069	T	None	10.437752
11167	Blood-Cancer	GSE19784	GSM494070	T	None	10.713387
11168	Blood-Cancer	GSE19784	GSM494071	T	None	10.772315
11169	Blood-Cancer	GSE19784	GSM494072	T	None	12.292034
11170	Blood-Cancer	GSE19784	GSM494073	T	None	11.8253565
11171	Blood-Cancer	GSE19784	GSM494074	T	None	11.385324
11172	Blood-Cancer	GSE19784	GSM494075	T	None	11.910643
11173	Blood-Cancer	GSE19784	GSM494076	T	None	11.389093
11174	Blood-Cancer	GSE19784	GSM494077	T	None	11.706064
11175	Blood-Cancer	GSE19784	GSM494078	T	None	11.226412
11176	Blood-Cancer	GSE19784	GSM494079	T	None	11.443979
11177	Blood-Cancer	GSE19784	GSM494080	T	None	11.686938
11178	Blood-Cancer	GSE19784	GSM494081	T	None	11.731319
11179	Blood-Cancer	GSE19784	GSM494082	T	None	10.927778
11180	Blood-Cancer	GSE19784	GSM494083	T	None	11.473198
11181	Blood-Cancer	GSE19784	GSM494084	T	None	11.383164
11182	Blood-Cancer	GSE19784	GSM494085	T	None	11.768598
11183	Blood-Cancer	GSE19784	GSM494086	T	None	11.463525
11184	Blood-Cancer	GSE19784	GSM494087	T	None	10.728771
11185	Blood-Cancer	GSE19784	GSM494088	T	None	11.325305
11186	Blood-Cancer	GSE19784	GSM494089	T	None	11.721099
11187	Blood-Cancer	GSE19784	GSM494090	T	None	11.584493
11188	Blood-Cancer	GSE19784	GSM494091	T	None	11.80292
11189	Blood-Cancer	GSE19784	GSM494092	T	None	10.811375
11190	Blood-Cancer	GSE19784	GSM494093	T	None	11.7623825
11191	Blood-Cancer	GSE19784	GSM494094	T	None	10.673309
11192	Blood-Cancer	GSE19784	GSM494095	T	None	10.216746
11193	Blood-Cancer	GSE19784	GSM494096	T	None	11.372321
11194	Blood-Cancer	GSE19784	GSM494097	T	None	11.103944
11195	Blood-Cancer	GSE19784	GSM494098	T	None	12.0399475
11196	Blood-Cancer	GSE19784	GSM494099	T	None	10.555548
11197	Blood-Cancer	GSE19784	GSM494100	T	None	10.759056
11198	Blood-Cancer	GSE19784	GSM494101	T	None	11.190442
11199	Blood-Cancer	GSE19784	GSM494102	T	None	12.231522
11200	Blood-Cancer	GSE19784	GSM494103	T	None	10.326429
11201	Blood-Cancer	GSE19784	GSM494104	T	None	10.959277
11202	Blood-Cancer	GSE19784	GSM494105	T	None	10.987974
11203	Blood-Cancer	GSE19784	GSM494106	T	None	11.67772
11204	Blood-Cancer	GSE19784	GSM494107	T	None	11.078818
11205	Blood-Cancer	GSE19784	GSM494108	T	None	11.729196
11206	Blood-Cancer	GSE19784	GSM494109	T	None	11.241983
11207	Blood-Cancer	GSE19784	GSM494110	T	None	11.027215
11208	Blood-Cancer	GSE19784	GSM494111	T	None	11.696098
11209	Blood-Cancer	GSE19784	GSM494112	T	None	11.144021
11210	Blood-Cancer	GSE19784	GSM494113	T	None	11.199059
11211	Blood-Cancer	GSE19784	GSM494114	T	None	11.926296
11212	Blood-Cancer	GSE19784	GSM494115	T	None	11.218563
11213	Blood-Cancer	GSE19784	GSM494116	T	None	11.642954
11214	Blood-Cancer	GSE19784	GSM494117	T	None	11.61379
11215	Blood-Cancer	GSE19784	GSM494118	T	None	11.693051
11216	Blood-Cancer	GSE19784	GSM494119	T	None	10.811375
11217	Blood-Cancer	GSE19784	GSM494120	T	None	11.275542
11218	Blood-Cancer	GSE19784	GSM494121	T	None	10.743152
11219	Blood-Cancer	GSE19784	GSM494122	T	None	11.341518
11220	Blood-Cancer	GSE19784	GSM494123	T	None	12.30321
11221	Blood-Cancer	GSE19784	GSM494124	T	None	11.838022
11222	Blood-Cancer	GSE19784	GSM494125	T	None	11.433585
11223	Blood-Cancer	GSE19784	GSM494126	T	None	10.034799
11224	Blood-Cancer	GSE19784	GSM494127	T	None	11.156715
11225	Blood-Cancer	GSE19784	GSM494128	T	None	10.632087
11226	Blood-Cancer	GSE19784	GSM494129	T	None	11.465567
11227	Blood-Cancer	GSE19784	GSM494130	T	None	11.465567
11228	Blood-Cancer	GSE19784	GSM494131	T	None	11.757807
11229	Blood-Cancer	GSE19784	GSM494132	T	None	11.595724
11230	Blood-Cancer	GSE19784	GSM494133	T	None	11.681238
11231	Blood-Cancer	GSE19784	GSM494134	T	None	11.543032
11232	Blood-Cancer	GSE19784	GSM494135	T	None	11.152285
11233	Blood-Cancer	GSE19784	GSM494136	T	None	11.210062
11234	Blood-Cancer	GSE19784	GSM494137	T	None	10.991522
11235	Blood-Cancer	GSE19784	GSM494138	T	None	11.577901
11236	Blood-Cancer	GSE19784	GSM494139	T	None	11.47015
11237	Blood-Cancer	GSE19784	GSM494140	T	None	11.720244
11238	Blood-Cancer	GSE19784	GSM494141	T	None	11.638888
11239	Blood-Cancer	GSE19784	GSM494142	T	None	11.699139
11240	Blood-Cancer	GSE19784	GSM494143	T	None	10.390169
11241	Blood-Cancer	GSE19784	GSM494144	T	None	11.484823
11242	Blood-Cancer	GSE19784	GSM494145	T	None	11.253257
11243	Blood-Cancer	GSE19784	GSM494146	T	None	11.178042
11244	Blood-Cancer	GSE19784	GSM494147	T	None	11.181773
11245	Blood-Cancer	GSE19784	GSM494148	T	None	11.28135
11246	Blood-Cancer	GSE19784	GSM494149	T	None	11.5840225
11247	Blood-Cancer	GSE19784	GSM494150	T	None	11.610563
11248	Blood-Cancer	GSE19784	GSM494151	T	None	11.961088
11249	Blood-Cancer	GSE19784	GSM494152	T	None	11.515699
11250	Blood-Cancer	GSE19784	GSM494153	T	None	10.138271
11251	Blood-Cancer	GSE19784	GSM494154	T	None	11.617927
11252	Blood-Cancer	GSE19784	GSM494155	T	None	11.974415
11253	Blood-Cancer	GSE19784	GSM494156	T	None	11.789126
11254	Blood-Cancer	GSE19784	GSM494157	T	None	11.387479
11255	Blood-Cancer	GSE19784	GSM494158	T	None	11.552189
11256	Blood-Cancer	GSE19784	GSM494159	T	None	11.438792
11257	Blood-Cancer	GSE19784	GSM494160	T	None	11.332596
11258	Blood-Cancer	GSE19784	GSM494161	T	None	10.999295
11259	Blood-Cancer	GSE19784	GSM494162	T	None	11.505316
11260	Blood-Cancer	GSE19784	GSM494163	T	None	11.8792
11261	Blood-Cancer	GSE19784	GSM494164	T	None	11.239002
11262	Blood-Cancer	GSE19784	GSM494165	T	None	12.009129
11263	Blood-Cancer	GSE19784	GSM494166	T	None	9.432542
11264	Blood-Cancer	GSE19784	GSM494167	T	None	10.824959
11265	Blood-Cancer	GSE19784	GSM494168	T	None	11.611947
11266	Blood-Cancer	GSE19784	GSM494169	T	None	11.98335
11267	Blood-Cancer	GSE19784	GSM494170	T	None	10.214319
11268	Blood-Cancer	GSE19784	GSM494171	T	None	11.894817
11269	Blood-Cancer	GSE19784	GSM494172	T	None	11.561766
11270	Blood-Cancer	GSE19784	GSM494173	T	None	11.390169
11271	Blood-Cancer	GSE19784	GSM494174	T	None	11.61471
11272	Blood-Cancer	GSE19784	GSM494175	T	None	9.763212
11273	Blood-Cancer	GSE19784	GSM494176	T	None	11.082814
11274	Blood-Cancer	GSE19784	GSM494177	T	None	11.70779
11275	Blood-Cancer	GSE19784	GSM494178	T	None	10.703903
11276	Blood-Cancer	GSE19784	GSM494179	T	None	11.133142
11277	Blood-Cancer	GSE19784	GSM494180	T	None	10.849405
11278	Blood-Cancer	GSE19784	GSM494181	T	None	11.128639
11279	Blood-Cancer	GSE19784	GSM494182	T	None	11.207014
11280	Blood-Cancer	GSE19784	GSM494183	T	None	10.79604
11281	Blood-Cancer	GSE19784	GSM494184	T	None	10.642052
11282	Blood-Cancer	GSE19784	GSM494185	T	None	11.208235
11283	Blood-Cancer	GSE19784	GSM494186	T	None	11.61425
11284	Blood-Cancer	GSE19784	GSM494187	T	None	10.296916
11285	Blood-Cancer	GSE19784	GSM494188	T	None	11.364682
11286	Blood-Cancer	GSE19784	GSM494189	T	None	11.043027
11287	Blood-Cancer	GSE19784	GSM494190	T	None	11.349834
11288	Blood-Cancer	GSE19784	GSM494191	T	None	10.548821
11289	Blood-Cancer	GSE19784	GSM494192	T	None	10.63934
11290	Blood-Cancer	GSE19784	GSM494193	T	None	10.445015
11291	Blood-Cancer	GSE19784	GSM494194	T	None	8.700439
11292	Blood-Cancer	GSE19784	GSM494195	T	None	11.027215
11293	Blood-Cancer	GSE19784	GSM494196	T	None	10.696967
11294	Blood-Cancer	GSE19784	GSM494197	T	None	11.5727005
11295	Blood-Cancer	GSE19784	GSM494198	T	None	10.314016
11296	Blood-Cancer	GSE19784	GSM494199	T	None	9.556506
11297	Blood-Cancer	GSE19784	GSM494200	T	None	10.884171
11298	Blood-Cancer	GSE19784	GSM494201	T	None	11.48432
11299	Blood-Cancer	GSE19784	GSM494202	T	None	11.969747
11300	Blood-Cancer	GSE19784	GSM494203	T	None	11.471675
11301	Blood-Cancer	GSE19784	GSM494204	T	None	8.599913
11302	Blood-Cancer	GSE19784	GSM494205	T	None	11.458406
11303	Blood-Cancer	GSE19784	GSM494206	T	None	10.977995
11304	Blood-Cancer	GSE19784	GSM494207	T	None	11.303781
11305	Blood-Cancer	GSE19784	GSM494208	T	None	10.891025
11306	Blood-Cancer	GSE19784	GSM494209	T	None	9.0443945
11307	Blood-Cancer	GSE19784	GSM494210	T	None	11.758639
11308	Blood-Cancer	GSE19784	GSM494211	T	None	10.269127
11309	Blood-Cancer	GSE19784	GSM494212	T	None	10.411511
11310	Blood-Cancer	GSE19784	GSM494213	T	None	11.563673
11311	Blood-Cancer	GSE19784	GSM494214	T	None	11.548821
11312	Blood-Cancer	GSE19784	GSM494215	T	None	11.768598
